,NAME_PY,NAME_CH,NAME_FT,PRES_LOC,BEG_CHG_TY,END_CHG_TY,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,END_YR,BOU_NOTE_ID,PT_NOTE_ID,BOU_ID,PT_ID,X_COOR,Y_COOR,BOU_ID_IN_GISINFO_SYS_ID,PT_ID_IN_GISINFO_SYS_ID,ISSUE?,BOU_ID_EQUALS_PT_ID
6463,Nan'ning Fu,南宁府,南寧府,今广西南宁市,辖区缩小,辖区缩小,Fu,府,3,1577,1731,0,93741,0,35491,108.31207,22.80614,0,0,1,0
6464,Nan'ning Fu,南宁府,南寧府,今广西南宁市,辖区缩小,辖区缩小,Fu,府,3,1732,1885,0,93742,0,35492,108.31207,22.80614,0,0,1,0
6465,Nan'ning Fu,南宁府,南寧府,今广西南宁市,辖区缩小,辖区缩小,Fu,府,3,1886,1891,0,93743,0,35493,108.31207,22.80614,0,0,1,0
6466,Nan'ning Fu,南宁府,南寧府,今广西南宁市,辖区缩小,数据下限,Fu,府,3,1892,1911,0,93744,0,35494,108.31207,22.80614,0,0,1,0
6468,Tianzhou Fu,田州府,田州府,今广西田阳县,更名且治所迁移,辖区扩大,Fu,府,3,1369,1373,0,93746,0,35496,106.90867,23.73387,0,0,1,0
6469,Tianzhou Fu,田州府,田州府,今广西田阳县,辖区扩大,辖区缩小,Fu,府,3,1374,1398,0,93747,0,35497,106.90867,23.73387,0,0,1,0
6470,Tianzhou Fu,田州府,田州府,今广西田阳县,辖区缩小,辖区缩小,Fu,府,3,1399,1399,0,93748,0,35498,106.90867,23.73387,0,0,1,0
6471,Tianzhou Fu,田州府,田州府,今广西田阳县,辖区缩小,辖区缩小,Fu,府,3,1400,1403,0,93749,0,35499,106.90867,23.73387,0,0,1,0
6472,Tianzhou Fu,田州府,田州府,今广西田阳县,辖区缩小,辖区缩小,Fu,府,3,1404,1504,0,93750,0,35500,106.90867,23.73387,0,0,1,0
6473,Tianzhou Fu,田州府,田州府,今广西田阳县,辖区缩小,更名,Fu,府,3,1505,1527,0,93751,0,35501,106.90867,23.73387,0,0,1,0
6474,Tianning Fu,田宁府,田寧府,今广西田阳县,更名,更名,Fu,府,3,1528,1528,0,93752,0,35502,106.90867,23.73387,0,0,1,0
6475,Tian Zhou,田州,田州,今广西田阳县,更名,辖区缩小,Zhou,州,3,1529,1529,0,93753,0,35503,106.90867,23.73387,0,0,1,0
6476,Tian Zhou,田州,田州,今广西田阳县,辖区缩小,撤销,Zhou,州,3,1530,1663,0,93754,0,35504,106.90867,23.73387,0,0,1,0
6480,Si'en Fu,思恩府,思恩府,今广西马山县西南乔利乡,治所迁移,辖区扩大,Fu,府,3,1442,1526,0,93758,0,35508,108.11296,23.63718,0,0,1,0
6481,Si'en Fu,思恩府,思恩府,今广西马山县西南乔利乡,辖区扩大,治所迁移且辖区扩大,Fu,府,3,1527,1527,0,93759,0,35509,108.11296,23.63718,0,0,1,0
6482,Si'en Fu,思恩府,思恩府,今广西武鸣县北府城镇,治所迁移且辖区扩大,辖区扩大,Fu,府,3,1528,1576,0,93760,0,35510,108.3696,23.44264,0,0,1,0
6483,Si'en Fu,思恩府,思恩府,今广西武鸣县北府城镇,辖区扩大,辖区扩大,Fu,府,3,1577,1603,0,93761,0,35511,108.3696,23.44264,0,0,1,0
6484,Si'en Fu,思恩府,思恩府,今广西武鸣县北府城镇,辖区扩大,辖区扩大,Fu,府,3,1604,1643,0,93762,0,35512,108.3696,23.44264,0,0,1,0
6485,Si'en Fu,思恩府,思恩府,今广西武鸣县北府城镇,辖区扩大,辖区扩大,Fu,府,3,1644,1657,0,93763,0,35513,108.3696,23.44264,0,0,1,0
6486,Si'en Fu,思恩府,思恩府,今广西武鸣县北府城镇,辖区扩大,辖区扩大,Fu,府,3,1658,1662,0,93764,0,35514,108.3696,23.44264,0,0,1,0
6487,Si'en Fu,思恩府,思恩府,今广西武鸣县北府城镇,辖区扩大,辖区扩大,Fu,府,3,1663,1663,0,93765,0,35515,108.3696,23.44264,0,0,1,0
6488,Si'en Fu,思恩府,思恩府,今广西武鸣县北府城镇,辖区扩大,辖区缩小,Fu,府,3,1664,1726,0,93766,0,35516,108.3696,23.44264,0,0,1,0
6489,Si'en Fu,思恩府,思恩府,今广西武鸣县北府城镇,辖区缩小,辖区缩小,Fu,府,3,1727,1728,0,93767,0,35517,108.3696,23.44264,0,0,1,0
6490,Si'en Fu,思恩府,思恩府,今广西武鸣县北府城镇,辖区缩小,辖区扩大,Fu,府,3,1729,1733,0,93768,0,35518,108.3696,23.44264,0,0,1,0
6491,Si'en Fu,思恩府,思恩府,今广西武鸣县北府城镇,辖区扩大,辖区缩小,Fu,府,3,1734,1875,0,93769,0,35519,108.3696,23.44264,0,0,1,0
6492,Si'en Fu,思恩府,思恩府,今广西武鸣县北府城镇,辖区缩小,数据下限,Fu,府,3,1876,1911,0,93770,0,35520,108.3696,23.44264,0,0,1,0
6493,Guishun Zhilizhou,归顺直隶州,歸順直隸州,今广西靖西县南旧州圩村,新建,撤销,Zhilizhou,直隶州,3,1522,1643,0,93771,0,35521,106.41383,23.05985,0,0,1,0
6494,Guishun Zhilizhou,归顺直隶州,歸順直隸州,今广西靖西县,新建,数据下限,Zhilizhou,直隶州,3,1886,1911,0,93772,0,35522,106.41589,23.14205,0,0,1,0
6495,Shangsi Zhiliting,上思直隶厅,上思直隸廳,今广西上思县,新建,数据下限,Zhiliting,直隶厅,3,1892,1911,0,93773,0,35523,107.97879,22.15264,0,0,1,0
6496,Xiangwu Zhilizhou,向武直隶州,向武直隸州,今广西天等县西北向都镇,新建,撤销,Zhilizhou,直隶州,3,1400,1643,0,93774,0,35524,106.96024,23.23419,0,0,1,0
6497,Dukang Zhilizhou,都康直隶州,都康直隸州,今广西天等县西北都康乡,新建,撤销,Zhilizhou,直隶州,3,1399,1663,0,93775,0,35525,107.08443,23.10841,0,0,1,0
6498,Longzhou Zhilizhou,龙州直隶州,龍州直隸州,今广西龙州县,新建,撤销,Zhilizhou,直隶州,3,1376,1643,0,93776,0,35526,106.85036,22.35167,0,0,1,0
6499,Jiangzhou Zhilizhou,江州直隶州,江州直隸州,今广西崇左县南江州镇,新建,撤销,Zhilizhou,直隶州,3,1387,1643,0,93777,0,35527,107.38284,22.31657,0,0,1,0
6500,Siling Zhilizhou,思陵直隶州,思陵直隸州,今广西宁明县南思陵村,新建,撤销,Zhilizhou,直隶州,3,1388,1643,0,93778,0,35528,107.12725,21.84648,0,0,1,0
6501,Pingxiang Zhilizhou,凭祥直隶州,憑祥直隸州,今广西凭祥市,新建,撤销,Zhilizhou,直隶州,3,1482,1643,0,93779,0,35529,106.75434,22.11198,0,0,1,0
6502,Baise Zhiliting,百色直隶厅,百色直隸廳,今广西百色市,新建,数据下限,Zhiliting,直隶厅,3,1876,1911,0,93780,0,35530,106.61168,23.90454,0,0,1,0
6503,Siming Fu,思明府,思明府,今广西宁明县东明江镇,更名,辖区缩小,Fu,府,3,1369,1386,0,93781,0,35531,107.13296,22.12029,0,0,1,0
6504,Siming Fu,思明府,思明府,今广西宁明县东明江镇,辖区缩小,辖区缩小,Fu,府,3,1387,1387,0,93782,0,35532,107.13296,22.12029,0,0,1,0
6505,Siming Fu,思明府,思明府,今广西宁明县东明江镇,辖区缩小,辖区缩小,Fu,府,3,1388,1425,0,93783,0,35533,107.13296,22.12029,0,0,1,0
6506,Siming Fu,思明府,思明府,今广西宁明县东明江镇,辖区缩小,辖区缩小,Fu,府,3,1426,1481,0,93784,0,35534,107.13296,22.12029,0,0,1,0
6507,Siming Fu,思明府,思明府,今广西宁明县东明江镇,辖区缩小,辖区缩小,Fu,府,3,1482,1503,0,93785,0,35535,107.13296,22.12029,0,0,1,0
6508,Siming Fu,思明府,思明府,今广西宁明县东明江镇,辖区缩小,辖区缩小,Fu,府,3,1504,1574,0,93786,0,35536,107.13296,22.12029,0,0,1,0
6509,Siming Fu,思明府,思明府,今广西宁明县东明江镇,辖区缩小,辖区缩小,Fu,府,3,1575,1587,0,93787,0,35537,107.13296,22.12029,0,0,1,0
6510,Siming Fu,思明府,思明府,今广西宁明县东明江镇,辖区缩小,辖区缩小,Fu,府,3,1588,1609,0,93788,0,35538,107.13296,22.12029,0,0,1,0
6511,Siming Fu,思明府,思明府,今广西宁明县东明江镇,辖区缩小,撤销,Fu,府,3,1610,1643,0,93789,0,35539,107.13296,22.12029,0,0,1,0
6512,Taiping Fu,太平府,太平府,今广西崇左县,更名,辖区缩小,Fu,府,3,1369,1375,0,93790,0,35540,107.35506,22.4202,0,0,1,0
6513,Taiping Fu,太平府,太平府,今广西崇左县,辖区缩小,辖区扩大,Fu,府,3,1376,1587,0,93791,0,35541,107.35506,22.4202,0,0,1,0
6514,Taiping Fu,太平府,太平府,今广西崇左县,辖区扩大,辖区扩大,Fu,府,3,1588,1609,0,93792,0,35542,107.35506,22.4202,0,0,1,0
6515,Taiping Fu,太平府,太平府,今广西崇左县,辖区扩大,辖区扩大,Fu,府,3,1610,1643,0,93793,0,35543,107.35506,22.4202,0,0,1,0
6516,Taiping Fu,太平府,太平府,今广西崇左县,辖区扩大,辖区扩大,Fu,府,3,1644,1885,0,93794,0,35544,107.35506,22.4202,0,0,1,0
6517,Taiping Fu,太平府,太平府,今广西崇左县,辖区扩大,辖区缩小,Fu,府,3,1886,1891,0,93795,0,35545,107.35506,22.4202,0,0,1,0
6518,Taiping Fu,太平府,太平府,今广西崇左县,辖区缩小,数据下限,Fu,府,3,1892,1911,0,93796,0,35546,107.35506,22.4202,0,0,1,0
6519,Zhen'an Fu,镇安府,鎮安府,今广西德保县,更名且治所迁移,辖区缩小,Fu,府,3,1369,1521,0,93797,0,35547,106.60835,23.33232,0,0,1,0
6520,Zhen'an Fu,镇安府,鎮安府,今广西德保县,辖区缩小,辖区缩小,Fu,府,3,1522,1603,0,93798,0,35548,106.60835,23.33232,0,0,1,0
6521,Zhen'an Fu,镇安府,鎮安府,今广西德保县,辖区缩小,撤销,Fu,府,3,1604,1662,0,93799,0,35549,106.60835,23.33232,0,0,1,0
6522,Zhen'an Fu,镇安府,鎮安府,今广西德保县,新建,辖区扩大,Fu,府,3,1729,1731,0,93800,0,35550,106.60835,23.33232,0,0,1,0
6523,Zhen'an Fu,镇安府,鎮安府,今广西德保县,辖区扩大,辖区缩小,Fu,府,3,1732,1885,0,93801,0,35551,106.60835,23.33232,0,0,1,0
6524,Zhen'an Fu,镇安府,鎮安府,今广西德保县,辖区缩小,数据下限,Fu,府,3,1886,1911,0,93802,0,35552,106.60835,23.33232,0,0,1,0
8387,Shihua Xian,始化县,始化縣,治所无考,,,Xian,县,6,0,0,0,42394,0,42394,0,0,0,0,1,0
8388,Xinjian Xian,新建县,新建縣,治所无考,,,Xian,县,6,0,0,0,42395,0,42395,0,0,0,0,1,0
8604,Lianzhou Lu,连州路,連州路,无考,,,Lu,路,6,0,0,0,42617,0,42617,0,0,0,0,1,0
11890,Dingxi Zhou,定西州,定西州,今甘肃定西县,更名,更名,Zhou,州,3,1216,1352,0,70011,0,70011,104.62031,35.57509,0,0,1,0
11891,Tongyuan Jun,通远军,通遠軍,今甘肃定西县,更名,更名,Jun,军,3,1082,1104,0,70012,0,70012,104.62031,35.57509,0,0,1,0
11904,Yanchuan Zhen,盐川镇,鹽川鎮,今甘肃漳县,新建,更名,Zhen,镇,3,1216,1279,0,70025,0,70025,104.47214,34.85064,0,0,1,0
11943,Minzhou Wei,岷州卫,岷州衛,今甘肃岷县,,,Wei,卫,3,1561,1725,0,70064,0,70064,104.03025,34.43646,0,0,1,0
11945,Minzhou Wei,岷州卫,岷州衛,今甘肃岷县,,,Wei,卫,3,1378,1544,0,70066,0,70066,104.03025,34.43646,0,0,1,0
11947,Min Zhou,岷州,岷州,今甘肃岷县,,,Zhou,州,3,1234,1378,0,70068,0,70068,104.03025,34.43646,0,0,1,0
11948,You Zhou,祐州,祐州,今甘肃岷县,,,Zhou,州,3,1131,1142,0,70069,0,70069,104.03025,34.43646,0,0,1,0
11960,Taozhou Wei,洮州卫,洮州衛,今甘肃临潭县东新城乡,,,Wei,卫,3,1379,1747,0,70081,0,70081,103.5472,34.66898,0,0,1,0
11962,Tao Zhou,洮州,洮州,今甘肃临潭县东新城乡,,,Zhou,州,3,1108,1370,0,70083,0,70083,103.5472,34.66898,0,0,1,0
11966,Taozhou Fang,洮州防,洮州防,今甘肃临潭县东新城乡,,,Zhou,州,3,557,560,0,70087,0,70087,103.5472,34.66898,0,0,1,0
11979,Jin Zhou,金州,金州,今甘肃榆中县,,,Zhou,州,3,1270,1369,0,70100,0,70100,104.10787,35.84682,0,0,1,0
11999,He Zhouzuowei,河州左卫,河州左衛,今甘肃临夏市,,,Wei,卫,3,1377,1379,0,70120,0,70120,103.21117,35.60728,0,0,1,0
12000,Hezhou Wei,河州卫,河州衛,今甘肃临夏市,,,Wei,卫,3,1371,1377,0,70121,0,70121,103.21117,35.60728,0,0,1,0
12001,He Zhouyouwei,河州右卫,河州右衛,今甘肃临夏市,,,Wei,卫,3,1377,1379,0,70122,0,70122,103.21117,35.60728,0,0,1,0
12002,Hezhou Junminzhihuishisi,河州军民指挥使司,河州軍民指揮使司,今甘肃临夏市,,,Junminzhihuishi,军民指挥使,3,1379,1473,0,70123,0,70123,103.21117,35.60728,0,0,1,0
12008,Wu Zhou,乌州,烏州,今甘肃临夏县西南八十里,,,Zhou,州,3,633,637,0,70129,0,70129,102.98101,35.49667,0,0,1,0
12013,Jingyuan Wei,靖远卫,靖遠衛,今甘肃靖远县,,,Wei,卫,3,1645,1724,0,70134,0,70134,104.68429,36.56527,0,0,1,0
12014,Jinglu Wei,靖虏卫,靖虜衛,今甘肃靖远县,,,Wei,卫,3,1437,1645,0,70135,0,70135,104.68429,36.56527,0,0,1,0
12016,Xinhui Zhou,新会州,新會州,今甘肃靖远县西南百里,,,Zhou,州,3,1183,1234,0,70137,0,70137,104.39716,36.27795,0,0,1,0
12019,Hui Zhou,会州,會州,今甘肃靖远县西南百里,,,Zhou,州,3,1099,1183,0,70140,0,70140,104.39716,36.27795,0,0,1,0
12020,Xinhui Zhou,新会州,新會州,今甘肃靖远县西南百里,,,Zhou,州,3,1183,1234,0,70141,0,70141,104.39716,36.27795,0,0,1,0
12021,Hui Zhou,会州,會州,今甘肃靖远县,,,Zhou,州,3,1223,1234,0,70142,0,70142,104.68429,36.56527,0,0,1,0
12022,Hui Zhou,会州,會州,今甘肃会宁县,,,Zhou,州,3,1234,1370,0,70143,0,70143,105.05614,35.6942,0,0,1,0
12023,Hui Zhou,会州,會州,今甘肃靖远县,,,Zhou,州,3,758,762,0,70144,0,70144,104.68429,36.56527,0,0,1,0
12024,Huining  Jun,会宁郡,會寧郡,今甘肃靖远县,,,Jun,郡,3,742,758,0,70145,0,70145,104.68429,36.56527,0,0,1,0
12025,Hui Zhou,会州,會州,今甘肃靖远县,,,Zhou,州,3,634,742,0,70146,0,70146,104.68429,36.56527,0,0,1,0
12026,Su Zhou,粟州,粟州,今甘肃靖远县,,,Zhou,州,3,634,634,0,70147,0,70147,104.68429,36.56527,0,0,1,0
12027,Xihui Zhou,西会州,西會州,今甘肃靖远县,,,Zhou,州,3,619,634,0,70148,0,70148,104.68429,36.56527,0,0,1,0
12032,Huining Zhen,会宁镇,會寧鎮,今甘肃靖远县,,,Zhen,镇,3,581,596,0,70153,0,70153,104.68429,36.56527,0,0,1,0
12033,Huining Fang,会宁防,會寧防,今甘肃靖远县,,,Fang,防,3,562,562,0,70154,0,70154,104.68429,36.56527,0,0,1,0
12037,Lan Zhou,兰州,蘭州,今甘肃兰州市,,,Zhou,州,3,1081,1369,0,70158,0,70158,103.84714,36.04703,0,0,1,0
12040,Wei Zhou,渭州,渭州,今甘肃平凉县西三十五里,,,Zhou,州,3,884,1185,0,70161,0,70161,106.5542,35.54064,0,0,1,0
12045,Yuan Zhou,原州,原州,今宁夏固原县,,,Zhou,州,3,618,741,0,70166,0,70166,106.2781,36.01409,0,0,1,0
12047,Yuan Zhou,原州,原州,今宁夏固原县,,,Zhou,州,3,758,763,0,70168,0,70168,106.2781,36.01409,0,0,1,0
12048,Yuan Zhou,原州,原州,今甘肃灵台县西五十里,,,Zhou,州,3,763,802,0,70169,0,70169,107.34969,35.07043,0,0,1,0
12051,Yuan Zhou,原州,原州,今宁夏固原县,更名,撤销,Zhou,州,3,848,879,0,70172,0,70172,106.2781,36.01409,0,0,1,0
12052,Yuan Zhou,原州,原州,今甘肃镇原县东六十里,新建,更名,Zhou,州,3,880,1264,0,70173,0,70173,107.36797,35.68207,0,0,1,0
12061,Anwu Jun,安武郡,安武郡,今宁夏彭阳县古城镇东南二百里,,撤销,Jun,郡,3,543,583,0,70182,0,70182,106.47067,35.85184,0,0,1,0
12078,Zhenrong Jun,镇戎军,鎮戎軍,今宁夏固原县西南四十里,,,Jun,军,3,1273,1323,0,70199,0,70199,106.17291,35.86822,0,0,1,0
12079,Yuan Zhou,原州,原州,今宁夏固原县西南四十里,,,Zhou,州,3,1264,1272,0,70200,0,70200,106.17291,35.86822,0,0,1,0
12113,Changcheng Xian,长城县,長城縣,治所待考,,,Xian,县,0,350,553,0,70234,0,70234,0,0,0,0,1,0
12123,Huan,涣,渙,治所待考,,,Xian,县,0,14,23,0,70244,0,70244,0,0,0,0,1,0
12124,Zhaidao Xian,翟道县,翟道縣,治所待考,,,Xian,县,0,23,29,0,70245,0,70245,0,0,0,0,1,0
12125,Zhaidao Xian,翟道县,翟道縣,治所待考,,,Xian,县,0,0,0,0,70246,0,70246,0,0,0,0,1,0
12156,Dabin Xian,大斌县,大斌縣,治所待考,,,Xian,县,0,624,627,0,70277,0,70277,0,0,0,0,1,0
12169,Funing Xian,抚宁县,撫寧縣,治所待考,,,Xian,县,0,552,582,0,70290,0,70290,0,0,0,0,1,0
12170,Funing Xian,抚宁县,撫寧縣,治所待考,,,Xian,县,0,583,633,0,70291,0,70291,0,0,0,0,1,0
12171,Funing Xian,抚宁县,撫寧縣,治所待考,,,Xian,县,0,634,713,0,70292,0,70292,0,0,0,0,1,0
12172,Funing Xian,抚宁县,撫寧縣,治所待考,,,Xian,县,0,714,0,0,70293,0,70293,0,0,0,0,1,0
12180,Fengyi Xian,冯翊县,馮翊縣,治所待考,,,Xian,县,0,607,1269,0,70301,0,70301,0,0,0,0,1,0
12199,Zheng Xian,郑县,鄭縣,治所待考,,,Xian,县,0,557,582,0,70320,0,70320,0,0,0,0,1,0
12204,Huayin Xian,华阴县,華陰縣,治所待考,,,Xian,县,0,609,684,0,70325,0,70325,0,0,0,0,1,0
12205,Xianzhang Xian,仙掌县,仙掌縣,治所待考,,,Xian,县,0,685,704,0,70326,0,70326,0,0,0,0,1,0
12226,Tongjin Xian,潼津县,潼津縣,治所待考,,,Xian,县,0,699,702,0,70347,0,70347,0,0,0,0,1,0
12239,Wuquan Xian,五泉县,五泉縣,治所无考,,,Xian,县,0,446,556,0,70360,0,70360,0,0,0,0,1,0
12255,Yanchuan Xian,延川县,延川縣,治所待考,,,Xian,县,0,598,1911,0,70376,0,70376,0,0,0,0,1,0
12260,Yanchang Xian,延长县,延長縣,治所待考,,,Xian,县,0,764,1911,0,70381,0,70381,0,0,0,0,1,0
12272,Yixiang Xian,义乡县,義鄉縣,治所待考,,,Xian,县,0,535,610,0,70393,0,70393,0,0,0,0,1,0
12273,Yixiang Xian,义乡县,義鄉縣,治所待考,,,Xian,县,0,619,628,0,70394,0,70394,0,0,0,0,1,0
12295,Yunyang Xian,云阳县,雲陽縣,治所待考,,,Xian,县,0,-221,219,0,70416,0,70416,0,0,0,0,1,0
12298,Zhaidao Xian,翟道县,翟道縣,治所待考,,,Xian,县,0,-221,13,0,70419,0,70419,0,0,0,0,1,0
12324,Sha Zhou,沙州,沙州,今甘肃敦煌市西党河西岸的汉唐沙州故城遗址,,,Zhou,州,3,851,1227,0,70445,0,70445,94.62009,40.13911,0,0,1,0
12325,Sha Zhou,沙州,沙州,今甘肃敦煌市西党河西岸的汉唐沙州故城遗址,,,Zhou,州,3,1277,1405,0,70446,0,70446,94.62009,40.13911,0,0,1,0
12326,Shazhou Wei,沙州卫,沙州衛,今甘肃敦煌市西,,,Wei,卫,3,1405,1446,0,70447,0,70447,94.62009,40.13911,0,0,1,0
12327,Handongzuo Wei,罕东左卫,罕東左衛,今甘肃敦煌市西,,,Wei,卫,3,1479,1528,0,70448,0,70448,94.62009,40.13911,0,0,1,0
12329,Shazhou Wei,沙州卫,沙州衛,今甘肃敦煌市,,,Wei,卫,3,1725,1760,0,70450,0,70450,94.65088,40.14053,0,0,1,0
12343,Chijinmenggu Wei,赤斤蒙古卫,赤斤蒙古衛,今甘肃玉门市西北赤金峡,,,Wei,卫,3,1410,1513,0,70464,0,70464,97.42629,40.01731,0,0,1,0
12344,Hami Wei,哈密卫,哈密衛,今新疆维吾尔自治区哈密市,,,Wei,卫,3,1406,1477,0,70465,0,70465,93.51872,42.81906,0,0,1,0
12346,Jingni Wei,靖逆卫,靖逆衛,今甘肃玉门市西北玉门镇,,,Wei,卫,3,1718,1759,0,70468,0,70468,97.02384,40.27387,0,0,1,0
12358,Liugou Wei,柳沟卫,柳溝衛,今安西县东布隆吉尔乡,,,Wei,卫,3,1728,1759,0,70480,0,70480,96.54041,40.53252,0,0,1,0
12359,Anxi Wei,安西卫,安西衛,今甘肃酒泉市安西老城,,,Wei,卫,3,1728,1759,0,70481,0,70481,95.78867,40.54393,0,0,1,0
12367,Ganzhouzuo Wei,甘州左卫,甘州左衛,今张掖市西北,,,Wei,卫,3,1390,1794,0,70493,0,70493,100.40263,38.96341,0,0,1,0
12368,Ganzhouzuo Wei,甘州左卫,甘州左衛,今张掖市西北,,,Wei,卫,3,1395,1724,0,70494,0,70494,100.40263,38.96341,0,0,1,0
12371,Linsong  Jun,临松郡,臨松郡,今甘肃肃南裕固自治县马蹄山附近,,,Jun,郡,3,363,460,0,70497,0,70497,100.41383,38.48286,0,0,1,0
12380,Shandan Zhou,山丹州,山丹州,今甘肃山丹县,,,Zhou,州,3,1285,1368,0,70506,0,70506,101.08796,38.7811,0,0,1,0
12381,Shandanwei,山丹卫,山丹衛,今甘肃山丹县,,,Wei,卫,3,1390,1724,0,70507,0,70507,101.08796,38.7811,0,0,1,0
12387,Fanhe Jun,番禾郡,番禾郡,今甘肃永昌县焦家庄乡水磨关南1公里处,,,Jun,郡,3,418,439,0,70513,0,70513,101.84153,38.2479,0,0,1,0
12388,Fanhe Jun,番禾军,番禾軍,今甘肃永昌县焦家庄乡水磨关南1公里处,,,Jun,军,3,439,583,0,70514,0,70514,101.84153,38.2479,0,0,1,0
12392,Yongchangwei,永昌卫,永昌衛,今甘肃永昌县焦家庄乡水磨关南1公里处,,,Wei,卫,3,1382,1724,0,70518,0,70518,101.84153,38.2479,0,0,1,0
12419,Ling Zhou,灵州,靈州,今宁夏中卫县、中宁县以北地区,,,Zhou,州,3,1288,1372,0,70545,0,70545,105.47119,37.58757,0,0,1,0
12420,Mingsha Zhou,鸣沙州,鳴沙州,今宁夏中宁县东鸣沙州,,,Zhou,州,3,1288,1372,0,70546,0,70546,105.86738,37.54892,0,0,1,0
12421,Yingli Zhou,应理州,應理州,今宁夏中卫县,,,Zhou,州,3,1288,1370,0,70547,0,70547,105.18661,37.51325,0,0,1,0
12422,Ningxiazhongwei,宁夏中卫,寧夏中衛,今宁夏中卫县,,,Wei,卫,3,1403,1724,0,70548,0,70548,105.18661,37.51325,0,0,1,0
12423,Zhongwei Xian,中卫县,中衛縣,今宁夏中卫县驻地城关镇,,,Wei,卫,3,1724,1911,0,70549,0,70549,105.18661,37.51325,0,0,1,0
12424,Ningxiazuotunwei,宁夏左屯卫,寧夏左屯衛,今宁夏贺兰县,,,Wei,卫,3,1392,1395,0,70550,0,70550,106.34757,38.55271,0,0,1,0
12425,Ningxiazuotunwei,宁夏左屯卫,寧夏左屯衛,今宁夏贺兰县,,,Wei,卫,3,1402,1724,0,70551,0,70551,106.34757,38.55271,0,0,1,0
12427,Ningxiayoutunwei,宁夏右屯卫,寧夏右屯衛,今宁夏贺兰县,,,Wei,卫,3,1392,1395,0,70553,0,70553,106.34757,38.55271,0,0,1,0
12428,Ningxiayoutunwei,宁夏右屯卫,寧夏右屯衛,今宁夏贺兰县,,,Wei,卫,3,1402,1724,0,70554,0,70554,106.34757,38.55271,0,0,1,0
12436,Ningxiahouwei,宁夏后卫,寧夏後衛,今宁夏盐池县,,,Wei,卫,3,1506,1667,0,70562,0,70562,107.40371,37.7813,0,0,1,0
12447,Xiningwei,西宁卫,西寧衛,今青海西宁市,,,Wei,卫,3,1373,1724,0,70574,0,70574,101.78394,36.60886,0,0,1,0
12450,Zhuanglangfenwei,庄浪分卫,莊浪分衛,今青海乐都县碾伯镇,,,Wei,卫,3,1378,1378,0,70577,0,70577,102.39441,36.48724,0,0,1,0
12451,Nianbeiwei,碾北卫,碾北衛,今青海乐都县碾伯镇,,,Wei,卫,3,1378,1449,0,70578,0,70578,102.39441,36.48724,0,0,1,0
12455,Datongwei,大通卫,大通衛,今青海门源回族自治县浩门镇,,,Wei,卫,3,1724,1744,0,70582,0,70582,101.61511,37.37402,0,0,1,0
12456,Datongwei,大通卫,大通衛,今大通回族自治县西北城关镇,,,Wei,卫,3,1744,1761,0,70583,0,70583,101.54069,37.03229,0,0,1,0
12540,Pingling Xian,平陵县,平陵縣,治所待考,,,Xian,县,0,618,0,0,70668,0,70668,0,0,0,0,1,0
12541,Suyi Xian,粟邑县,粟邑縣,治所待考,,,Xian,县,0,619,633,0,70669,0,70669,0,0,0,0,1,0
12547,Anling,安陵,安陵,治所待考,,,Xian,县,0,-194,13,0,70675,0,70675,0,0,0,0,1,0
12548,Jiaping,嘉平,嘉平,治所待考,,,Xian,县,0,14,22,0,70676,0,70676,0,0,0,0,1,0
12549,Anling,安陵,安陵,治所待考,,,Xian,县,0,23,316,0,70677,0,70677,0,0,0,0,1,0
12550,Yangling,阳陵,陽陵,治所待考,,,Xian,县,0,-153,13,0,70678,0,70678,0,0,0,0,1,0
12551,Weiyang,渭阳,渭陽,治所待考,,,Xian,县,0,14,22,0,70679,0,70679,0,0,0,0,1,0
12552,Yangling,阳陵,陽陵,治所待考,,,Xian,县,0,23,264,0,70680,0,70680,0,0,0,0,1,0
12553,Pingling,平陵,平陵,治所待考,,,Xian,县,0,0,13,0,70681,0,70681,0,0,0,0,1,0
12554,Guangli,广利,廣利,治所待考,,,Xian,县,0,14,22,0,70682,0,70682,0,0,0,0,1,0
12555,Pingling,平陵,平陵,治所待考,,,Xian,县,0,23,219,0,70683,0,70683,0,0,0,0,1,0
12556,Shiping Jun,始平郡,始平郡,治所待考,,,Jun,郡,0,220,0,0,70684,0,70684,0,0,0,0,1,0
12562,Xianyang Xian,咸阳县,咸陽縣,治所待考,,,Xian,县,0,619,622,0,70690,0,70690,0,0,0,0,1,0
12563,Xianyang Xian,咸阳县,咸陽縣,治所待考,,,Xian,县,0,623,975,0,70691,0,70691,0,0,0,0,1,0
